time,joy_delta,joy_speed,lqg_delta,d_ff,lqg_speed,lqg_e_cg,lqg_e_cg_dot,lqg_theta_e,lqg_theta_e_dot,future_curvature,lqg_e_cg_hat,lqg_e_cg_dot_hat,lqg_theta_e_hat,lqg_theta_e_dot_hat,yaw,yaw_rate,vx,vy
70.833,0.0,0.0,0.006,0.0,3.0,0.145,-0.003,-0.026,0.162,0.0,0.144,-0.052,-0.023,-0.001,0.0,0.0,0.1,0.0
70.879,0.0,0.0,-0.002,0.0,3.0,0.138,-0.005,-0.052,-0.507,0.0,0.142,-0.054,-0.023,-0.001,0.0,0.0,0.1,0.0
70.937,0.0,0.0,0.003,0.0,3.0,0.138,-0.005,-0.046,0.126,0.0,0.135,-0.062,-0.025,0.0,0.0,0.0,0.1,0.0
70.991,0.0,0.0,0.026,0.0,3.0,0.139,-0.005,-0.047,-0.025,0.0,0.134,-0.063,-0.026,0.02,0.0,0.0,0.1,0.0
71.012,0.0,0.0,0.008,0.0,3.0,0.137,-0.004,-0.042,0.096,0.0,0.135,-0.064,-0.025,0.025,0.0,0.0,0.1,0.0
71.117,0.0,0.0,0.001,0.0,3.0,0.135,-0.003,-0.035,0.148,0.0,0.133,-0.066,-0.025,0.024,0.0,0.0,0.1,0.0
71.147,0.0,0.0,0.006,0.0,3.0,0.133,-0.004,-0.043,-0.178,0.0,0.131,-0.067,-0.024,0.026,0.0,0.0,0.1,0.0
71.213,0.0,0.0,0.002,0.0,3.0,0.138,-0.003,-0.027,0.323,0.0,0.13,-0.069,-0.024,0.025,0.0,0.0,0.1,0.0
71.314,0.0,0.0,0.007,0.0,3.0,0.143,-0.002,-0.022,0.104,0.0,0.134,-0.064,-0.022,0.029,0.0,0.0,0.1,0.0
71.415,0.0,0.0,-0.014,0.0,3.0,0.147,-0.003,-0.028,-0.122,0.0,0.139,-0.059,-0.02,0.017,0.0,0.0,0.1,0.0
71.444,0.0,0.0,-0.02,0.0,3.0,0.147,-0.002,-0.023,0.101,0.0,0.143,-0.056,-0.019,0.001,0.0,0.0,0.1,0.0
71.545,0.0,0.0,-0.014,0.0,3.0,0.162,-0.005,-0.047,-0.47,0.0,0.144,-0.056,-0.019,-0.009,0.0,0.0,0.1,0.0
71.565,0.0,0.0,-0.003,0.0,3.0,0.162,-0.005,-0.047,0.0,0.0,0.157,-0.049,-0.02,-0.008,0.0,0.0,0.1,0.0
71.578,0.0,0.0,-0.022,0.0,3.0,0.162,-0.005,-0.047,0.0,0.0,0.158,-0.053,-0.022,-0.024,0.0,0.0,0.1,0.0
71.656,0.0,0.0,0.004,0.0,3.0,0.164,-0.004,-0.041,0.109,0.0,0.158,-0.056,-0.024,-0.018,0.0,0.0,0.1,0.0
71.712,0.0,0.0,0.009,0.0,3.0,0.171,-0.004,-0.036,0.108,0.0,0.16,-0.055,-0.025,-0.008,0.0,0.0,0.1,0.0
71.776,0.0,0.0,0.001,0.0,3.0,0.172,-0.006,-0.056,-0.411,0.0,0.167,-0.051,-0.025,-0.004,0.0,0.0,0.1,0.0
71.796,0.0,0.0,-0.015,0.0,3.0,0.178,-0.004,-0.042,0.29,0.0,0.169,-0.056,-0.027,-0.014,0.0,0.0,0.1,0.0
71.871,0.0,0.0,0.005,0.0,3.0,0.183,-0.003,-0.026,0.314,0.0,0.174,-0.054,-0.028,-0.006,0.0,0.0,0.1,0.0
71.904,0.0,0.0,-0.008,0.0,3.0,0.181,-0.003,-0.032,-0.118,0.0,0.18,-0.049,-0.027,-0.008,0.0,0.0,0.1,0.0
71.975,0.0,0.0,-0.019,0.0,3.0,0.186,-0.002,-0.024,0.156,0.0,0.179,-0.051,-0.028,-0.019,0.0,0.0,0.1,0.0
72.017,0.0,0.0,-0.0,0.0,3.0,0.191,-0.003,-0.027,-0.051,0.0,0.183,-0.047,-0.028,-0.014,0.0,0.0,0.1,0.0
72.045,0.0,0.0,-0.014,0.0,3.0,0.193,-0.003,-0.031,-0.093,0.0,0.187,-0.045,-0.028,-0.02,0.0,0.0,0.1,0.0
72.149,0.0,0.0,-0.015,0.0,3.0,0.193,-0.003,-0.031,0.009,0.0,0.19,-0.045,-0.029,-0.026,0.0,0.0,0.1,0.0
72.181,0.0,0.0,-0.007,0.0,3.0,0.191,-0.003,-0.028,0.063,0.0,0.19,-0.046,-0.03,-0.026,0.0,0.0,0.1,0.0
72.215,0.0,0.0,-0.002,0.0,3.0,0.192,-0.003,-0.028,-0.003,0.0,0.189,-0.047,-0.031,-0.022,0.0,0.0,0.1,0.0
72.24,0.0,0.0,-0.0,0.0,3.0,0.193,-0.003,-0.03,-0.04,0.0,0.19,-0.046,-0.032,-0.017,0.0,0.0,0.1,0.0
72.311,0.0,0.0,-0.006,0.0,3.0,0.189,-0.005,-0.047,-0.348,0.0,0.19,-0.046,-0.032,-0.016,0.0,0.0,0.1,0.0
72.389,0.0,0.0,-0.005,0.0,3.0,0.178,-0.004,-0.038,0.188,0.0,0.187,-0.052,-0.034,-0.016,0.0,0.0,0.1,0.0
72.445,0.0,0.0,0.011,0.0,3.0,0.176,-0.004,-0.036,0.042,0.0,0.177,-0.06,-0.035,-0.004,0.0,0.0,0.1,0.0
72.514,0.0,0.0,0.023,0.0,3.0,0.172,-0.003,-0.027,0.175,0.0,0.173,-0.061,-0.035,0.016,0.0,0.0,0.1,0.0
72.53,0.0,0.0,0.006,0.0,3.0,0.172,-0.003,-0.027,0.0,0.0,0.169,-0.062,-0.034,0.022,0.0,0.0,0.1,0.0
72.624,0.0,0.0,-0.001,0.0,3.0,0.161,-0.004,-0.042,-0.29,0.0,0.169,-0.06,-0.032,0.022,0.0,0.0,0.1,0.0
72.636,0.0,0.0,-0.009,0.0,3.0,0.161,-0.003,-0.027,0.292,0.0,0.158,-0.069,-0.032,0.014,0.0,0.0,0.1,0.0
72.731,0.0,0.0,0.022,0.0,3.0,0.154,-0.003,-0.033,-0.112,0.0,0.157,-0.067,-0.031,0.032,0.0,0.0,0.1,0.0
72.753,0.0,0.0,-0.004,0.0,3.0,0.158,-0.004,-0.04,-0.147,0.0,0.151,-0.07,-0.03,0.026,0.0,0.0,0.1,0.0
72.849,0.0,0.0,0.007,0.0,3.0,0.14,-0.004,-0.039,0.015,0.0,0.154,-0.068,-0.028,0.031,0.0,0.0,0.1,0.0
72.905,0.0,0.0,-0.009,0.0,3.0,0.137,-0.002,-0.018,0.426,0.0,0.138,-0.08,-0.029,0.02,0.0,0.0,0.1,0.0
72.953,0.0,0.0,0.034,0.0,3.0,0.134,-0.004,-0.038,-0.404,0.0,0.133,-0.077,-0.027,0.044,0.0,0.0,0.1,0.0
73.025,0.0,0.0,0.002,0.0,3.0,0.128,-0.003,-0.032,0.114,0.0,0.13,-0.078,-0.025,0.042,0.0,0.0,0.1,0.0
73.061,0.0,0.0,0.003,0.0,3.0,0.125,-0.002,-0.024,0.173,0.0,0.124,-0.08,-0.024,0.039,0.0,0.0,0.1,0.0
73.159,0.0,0.0,0.009,0.0,3.0,0.125,-0.003,-0.028,-0.082,0.0,0.121,-0.079,-0.021,0.042,0.0,0.0,0.1,0.0
73.211,0.0,0.0,0.0,0.0,3.0,0.121,-0.003,-0.03,-0.046,0.0,0.12,-0.076,-0.02,0.037,0.0,0.0,0.1,0.0
73.299,0.0,0.0,-0.005,0.0,3.0,0.131,-0.003,-0.03,0.009,0.0,0.117,-0.077,-0.018,0.029,0.0,0.0,0.1,0.0
73.406,0.0,0.0,0.006,0.0,3.0,0.137,-0.003,-0.025,0.095,0.0,0.126,-0.069,-0.016,0.031,0.0,0.0,0.1,0.0
73.517,0.0,0.0,-0.023,0.0,3.0,0.142,-0.004,-0.035,-0.204,0.0,0.132,-0.064,-0.015,0.011,0.0,0.0,0.1,0.0
73.532,0.0,0.0,-0.02,0.0,3.0,0.139,-0.002,-0.024,0.23,0.0,0.137,-0.062,-0.015,-0.006,0.0,0.0,0.1,0.0
73.614,0.0,0.0,-0.009,0.0,3.0,0.143,-0.003,-0.032,-0.169,0.0,0.136,-0.062,-0.016,-0.013,0.0,0.0,0.1,0.0
73.629,0.0,0.0,0.003,0.0,3.0,0.147,-0.003,-0.035,-0.057,0.0,0.139,-0.059,-0.017,-0.009,0.0,0.0,0.1,0.0
73.698,0.0,0.0,-0.004,0.0,3.0,0.148,-0.003,-0.028,0.144,0.0,0.143,-0.057,-0.018,-0.011,0.0,0.0,0.1,0.0
73.79,0.0,0.0,-0.005,0.0,3.0,0.154,-0.004,-0.04,-0.242,0.0,0.144,-0.056,-0.019,-0.014,0.0,0.0,0.1,0.0
73.859,0.0,0.0,-0.001,0.0,3.0,0.152,-0.003,-0.03,0.202,0.0,0.15,-0.054,-0.02,-0.013,0.0,0.0,0.1,0.0
73.948,0.0,0.0,-0.005,0.0,3.0,0.152,-0.004,-0.044,-0.292,0.0,0.149,-0.055,-0.021,-0.015,0.0,0.0,0.1,0.0
74.008,0.0,0.0,0.003,0.0,3.0,0.156,-0.003,-0.028,0.325,0.0,0.149,-0.058,-0.022,-0.011,0.0,0.0,0.1,0.0
74.077,0.0,0.0,0.008,0.0,3.0,0.151,-0.003,-0.029,-0.009,0.0,0.152,-0.054,-0.023,-0.002,0.0,0.0,0.1,0.0
74.129,0.0,0.0,-0.008,0.0,3.0,0.151,-0.003,-0.029,0.002,0.0,0.148,-0.057,-0.023,-0.008,0.0,0.0,0.1,0.0
74.186,0.0,0.0,0.009,0.0,3.0,0.152,-0.002,-0.021,0.154,0.0,0.148,-0.056,-0.024,0.0,0.0,0.0,0.1,0.0
74.238,0.0,0.0,0.0,0.0,3.0,0.149,-0.003,-0.032,-0.214,0.0,0.148,-0.054,-0.023,0.002,0.0,0.0,0.1,0.0
74.323,0.0,0.0,-0.007,0.0,3.0,0.145,-0.004,-0.044,-0.246,0.0,0.146,-0.056,-0.023,-0.003,0.0,0.0,0.1,0.0
74.349,0.0,0.0,0.005,0.0,3.0,0.147,-0.004,-0.039,0.096,0.0,0.142,-0.061,-0.025,0.001,0.0,0.0,0.1,0.0
74.447,0.0,0.0,0.014,0.0,3.0,0.147,-0.003,-0.031,0.164,0.0,0.144,-0.06,-0.025,0.013,0.0,0.0,0.1,0.0
74.52,0.0,0.0,-0.0,0.0,3.0,0.144,-0.004,-0.038,-0.135,0.0,0.143,-0.06,-0.024,0.013,0.0,0.0,0.1,0.0
74.587,0.0,0.0,-0.003,0.0,3.0,0.147,-0.003,-0.034,0.068,0.0,0.141,-0.062,-0.024,0.01,0.0,0.0,0.1,0.0
74.612,0.0,0.0,0.006,0.0,3.0,0.145,-0.003,-0.032,0.052,0.0,0.143,-0.06,-0.024,0.015,0.0,0.0,0.1,0.0
74.698,0.0,0.0,-0.004,0.0,3.0,0.147,-0.003,-0.029,0.055,0.0,0.141,-0.061,-0.024,0.01,0.0,0.0,0.1,0.0
74.784,0.0,0.0,0.001,0.0,3.0,0.15,-0.003,-0.027,0.045,0.0,0.143,-0.059,-0.023,0.012,0.0,0.0,0.1,0.0
74.801,0.0,0.0,-0.007,0.0,3.0,0.15,-0.002,-0.02,0.142,0.0,0.146,-0.056,-0.022,0.007,0.0,0.0,0.1,0.0
74.907,0.0,0.0,-0.012,0.0,3.0,0.15,-0.003,-0.028,-0.179,0.0,0.147,-0.054,-0.021,-0.002,0.0,0.0,0.1,0.0
75.002,0.0,0.0,-0.008,0.0,3.0,0.148,-0.002,-0.02,0.162,0.0,0.147,-0.055,-0.022,-0.007,0.0,0.0,0.1,0.0
75.078,0.0,0.0,-0.001,0.0,3.0,0.14,-0.001,-0.013,0.155,0.0,0.145,-0.054,-0.022,-0.006,0.0,0.0,0.1,0.0
75.127,0.0,0.0,-0.0,0.0,3.0,0.139,-0.001,-0.011,0.022,0.0,0.138,-0.057,-0.022,-0.005,0.0,0.0,0.1,0.0
75.142,0.0,0.0,0.011,0.0,3.0,0.135,-0.002,-0.018,-0.136,0.0,0.136,-0.054,-0.021,0.004,0.0,0.0,0.1,0.0
75.265,0.0,0.0,-0.004,0.0,3.0,0.127,-0.002,-0.022,-0.071,0.0,0.133,-0.054,-0.021,0.002,0.0,0.0,0.1,0.0
75.292,0.0,0.0,0.002,0.0,3.0,0.122,-0.002,-0.023,-0.029,0.0,0.125,-0.058,-0.022,0.003,0.0,0.0,0.1,0.0
75.39,0.0,0.0,0.015,0.0,3.0,0.115,-0.003,-0.029,-0.107,0.0,0.12,-0.06,-0.021,0.014,0.0,0.0,0.1,0.0
75.413,0.0,0.0,0.01,0.0,3.0,0.115,-0.003,-0.029,0.0,0.0,0.112,-0.064,-0.021,0.019,0.0,0.0,0.1,0.0
75.472,0.0,0.0,0.017,0.0,3.0,0.11,-0.004,-0.041,-0.245,0.0,0.111,-0.062,-0.02,0.03,0.0,0.0,0.1,0.0
75.492,0.0,0.0,0.001,0.0,3.0,0.112,-0.004,-0.037,0.085,0.0,0.107,-0.067,-0.02,0.026,0.0,0.0,0.1,0.0
75.545,0.0,0.0,0.013,0.0,3.0,0.107,-0.002,-0.021,0.309,0.0,0.108,-0.065,-0.019,0.034,0.0,0.0,0.1,0.0
75.619,0.0,0.0,-0.002,0.0,3.0,0.106,-0.004,-0.043,-0.445,0.0,0.104,-0.065,-0.018,0.029,0.0,0.0,0.1,0.0
75.634,0.0,0.0,0.003,0.0,3.0,0.106,-0.003,-0.026,0.341,0.0,0.102,-0.068,-0.018,0.026,0.0,0.0,0.1,0.0
75.714,0.0,0.0,0.01,0.0,3.0,0.111,-0.004,-0.035,-0.183,0.0,0.102,-0.066,-0.016,0.031,0.0,0.0,0.1,0.0
75.796,0.0,0.0,-0.003,0.0,3.0,0.107,-0.003,-0.03,0.107,0.0,0.106,-0.063,-0.015,0.025,0.0,0.0,0.1,0.0
75.838,0.0,0.0,-0.008,0.0,3.0,0.113,-0.004,-0.045,-0.291,0.0,0.104,-0.065,-0.015,0.016,0.0,0.0,0.1,0.0
75.849,0.0,0.0,0.007,0.0,3.0,0.113,-0.004,-0.045,0.0,0.0,0.109,-0.063,-0.015,0.018,0.0,0.0,0.1,0.0
75.952,0.0,0.0,-0.004,0.0,3.0,0.124,-0.005,-0.046,-0.017,0.0,0.109,-0.065,-0.016,0.012,0.0,0.0,0.1,0.0
75.968,0.0,0.0,0.006,0.0,3.0,0.122,-0.004,-0.037,0.168,0.0,0.119,-0.059,-0.016,0.016,0.0,0.0,0.1,0.0
75.986,0.0,0.0,-0.015,0.0,3.0,0.122,-0.004,-0.037,0.0,0.0,0.119,-0.062,-0.016,0.002,0.0,0.0,0.1,0.0
76.087,0.0,0.0,0.005,0.0,3.0,0.139,-0.005,-0.048,-0.216,0.0,0.118,-0.062,-0.017,0.005,0.0,0.0,0.1,0.0
76.117,0.0,0.0,0.006,0.0,3.0,0.14,-0.003,-0.028,0.399,0.0,0.133,-0.054,-0.016,0.01,0.0,0.0,0.1,0.0
76.159,0.0,0.0,-0.026,0.0,3.0,0.145,-0.004,-0.035,-0.147,0.0,0.136,-0.053,-0.017,-0.01,0.0,0.0,0.1,0.0
76.246,0.0,0.0,-0.008,0.0,3.0,0.151,-0.006,-0.056,-0.405,0.0,0.141,-0.052,-0.018,-0.014,0.0,0.0,0.1,0.0
76.267,0.0,0.0,-0.006,0.0,3.0,0.149,-0.004,-0.036,0.391,0.0,0.147,-0.052,-0.02,-0.017,0.0,0.0,0.1,0.0
76.282,0.0,0.0,-0.001,0.0,3.0,0.149,-0.004,-0.036,0.0,0.0,0.146,-0.055,-0.021,-0.016,0.0,0.0,0.1,0.0
76.339,0.0,0.0,0.008,0.0,3.0,0.156,-0.003,-0.034,0.044,0.0,0.145,-0.055,-0.022,-0.007,0.0,0.0,0.1,0.0
76.445,0.0,0.0,0.005,0.0,3.0,0.159,-0.002,-0.025,0.182,0.0,0.152,-0.051,-0.022,-0.001,0.0,0.0,0.1,0.0
76.468,0.0,0.0,-0.014,0.0,3.0,0.157,-0.003,-0.034,-0.187,0.0,0.156,-0.048,-0.022,-0.009,0.0,0.0,0.1,0.0
76.494,0.0,0.0,-0.012,0.0,3.0,0.162,-0.004,-0.04,-0.121,0.0,0.154,-0.051,-0.023,-0.017,0.0,0.0,0.1,0.0
76.593,0.0,0.0,0.004,0.0,3.0,0.17,-0.007,-0.067,-0.546,0.0,0.159,-0.05,-0.024,-0.01,0.0,0.0,0.1,0.0
76.662,0.0,0.0,-0.005,0.0,3.0,0.172,-0.006,-0.058,0.189,0.0,0.166,-0.052,-0.026,-0.011,0.0,0.0,0.1,0.0
76.719,0.0,0.0,-0.001,0.0,3.0,0.175,-0.005,-0.048,0.195,0.0,0.168,-0.055,-0.028,-0.009,0.0,0.0,0.1,0.0
76.744,0.0,0.0,0.005,0.0,3.0,0.176,-0.005,-0.048,0.001,0.0,0.171,-0.056,-0.029,-0.002,0.0,0.0,0.1,0.0
76.821,0.0,0.0,-0.001,0.0,3.0,0.176,-0.004,-0.043,0.109,0.0,0.172,-0.057,-0.03,-0.001,0.0,0.0,0.1,0.0
76.852,0.0,0.0,0.001,0.0,3.0,0.18,-0.004,-0.037,0.113,0.0,0.173,-0.059,-0.03,0.002,0.0,0.0,0.1,0.0
76.938,0.0,0.0,0.0,0.0,3.0,0.182,-0.004,-0.043,-0.126,0.0,0.176,-0.057,-0.03,0.005,0.0,0.0,0.1,0.0
76.949,0.0,0.0,-0.009,0.0,3.0,0.182,-0.004,-0.043,0.0,0.0,0.179,-0.057,-0.03,0.0,0.0,0.0,0.1,0.0
77.052,0.0,0.0,-0.007,0.0,3.0,0.188,-0.003,-0.034,0.193,0.0,0.179,-0.059,-0.03,-0.003,0.0,0.0,0.1,0.0
77.076,0.0,0.0,0.0,0.0,3.0,0.19,-0.003,-0.027,0.144,0.0,0.184,-0.055,-0.03,0.001,0.0,0.0,0.1,0.0
77.1,0.0,0.0,-0.016,0.0,3.0,0.188,-0.003,-0.03,-0.077,0.0,0.187,-0.053,-0.029,-0.008,0.0,0.0,0.1,0.0
77.175,0.0,0.0,-0.013,0.0,3.0,0.193,-0.003,-0.027,0.064,0.0,0.185,-0.055,-0.03,-0.015,0.0,0.0,0.1,0.0
77.242,0.0,0.0,-0.0,0.0,3.0,0.194,-0.003,-0.028,-0.016,0.0,0.189,-0.051,-0.03,-0.01,0.0,0.0,0.1,0.0
77.29,0.0,0.0,-0.013,0.0,3.0,0.193,-0.002,-0.021,0.134,0.0,0.191,-0.051,-0.03,-0.016,0.0,0.0,0.1,0.0
77.394,0.0,0.0,-0.009,0.0,3.0,0.184,-0.003,-0.029,-0.15,0.0,0.19,-0.05,-0.03,-0.018,0.0,0.0,0.1,0.0
77.446,0.0,0.0,-0.007,0.0,3.0,0.183,-0.003,-0.029,-0.003,0.0,0.182,-0.056,-0.031,-0.02,0.0,0.0,0.1,0.0
77.513,0.0,0.0,0.016,0.0,3.0,0.176,-0.004,-0.043,-0.271,0.0,0.18,-0.056,-0.032,-0.003,0.0,0.0,0.1,0.0
77.525,0.0,0.0,0.001,0.0,3.0,0.174,-0.003,-0.032,0.202,0.0,0.173,-0.062,-0.033,-0.001,0.0,0.0,0.1,0.0
77.582,0.0,0.0,0.017,0.0,3.0,0.171,-0.003,-0.033,-0.009,0.0,0.171,-0.062,-0.033,0.014,0.0,0.0,0.1,0.0
77.656,0.0,0.0,0.002,0.0,3.0,0.161,-0.004,-0.04,-0.141,0.0,0.168,-0.064,-0.032,0.017,0.0,0.0,0.1,0.0
77.732,0.0,0.0,0.001,0.0,3.0,0.139,-0.002,-0.023,0.336,0.0,0.159,-0.07,-0.032,0.016,0.0,0.0,0.1,0.0
77.801,0.0,0.0,0.019,0.0,3.0,0.133,-0.004,-0.039,-0.319,0.0,0.138,-0.082,-0.032,0.027,0.0,0.0,0.1,0.0
77.862,0.0,0.0,0.042,0.0,3.0,0.128,-0.003,-0.032,0.146,0.0,0.13,-0.083,-0.031,0.056,0.0,0.0,0.1,0.0
77.922,0.0,0.0,0.016,0.0,3.0,0.118,-0.003,-0.031,0.018,0.0,0.124,-0.084,-0.028,0.063,0.0,0.0,0.1,0.0
77.933,0.0,0.0,0.005,0.0,3.0,0.118,-0.003,-0.031,0.0,0.0,0.114,-0.088,-0.025,0.059,0.0,0.0,0.1,0.0
78.012,0.0,0.0,0.014,0.0,3.0,0.125,-0.003,-0.033,-0.038,0.0,0.113,-0.085,-0.022,0.063,0.0,0.0,0.1,0.0
78.071,0.0,0.0,-0.004,0.0,3.0,0.122,-0.003,-0.029,0.083,0.0,0.119,-0.078,-0.019,0.054,0.0,0.0,0.1,0.0
78.087,0.0,0.0,-0.021,0.0,3.0,0.118,-0.001,-0.012,0.325,0.0,0.118,-0.079,-0.017,0.032,0.0,0.0,0.1,0.0
78.133,0.0,0.0,-0.002,0.0,3.0,0.122,-0.003,-0.034,-0.432,0.0,0.115,-0.076,-0.015,0.026,0.0,0.0,0.1,0.0
78.203,0.0,0.0,-0.002,0.0,3.0,0.103,-0.002,-0.02,0.285,0.0,0.117,-0.073,-0.015,0.02,0.0,0.0,0.1,0.0
78.298,0.0,0.0,-0.005,0.0,3.0,0.111,-0.003,-0.03,-0.198,0.0,0.101,-0.082,-0.015,0.01,0.0,0.0,0.1,0.0
78.378,0.0,0.0,0.035,0.0,3.0,0.108,-0.005,-0.049,-0.38,0.0,0.105,-0.075,-0.014,0.035,0.0,0.0,0.1,0.0
78.469,0.0,0.0,-0.008,0.0,3.0,0.081,-0.003,-0.026,0.447,0.0,0.104,-0.078,-0.015,0.022,0.0,0.0,0.1,0.0
78.495,0.0,0.0,0.012,0.0,3.0,0.079,-0.001,-0.013,0.261,0.0,0.08,-0.092,-0.016,0.023,0.0,0.0,0.1,0.0
78.571,0.0,0.0,0.057,0.0,3.0,0.068,-0.002,-0.022,-0.183,0.0,0.074,-0.087,-0.014,0.061,0.0,0.0,0.1,0.0
78.588,0.0,0.0,0.007,0.0,3.0,0.071,-0.003,-0.035,-0.245,0.0,0.064,-0.09,-0.012,0.056,0.0,0.0,0.1,0.0
78.674,0.0,0.0,0.019,0.0,3.0,0.07,-0.002,-0.016,0.377,0.0,0.065,-0.086,-0.01,0.062,0.0,0.0,0.1,0.0
78.695,0.0,0.0,-0.001,0.0,3.0,0.071,-0.003,-0.026,-0.207,0.0,0.065,-0.082,-0.007,0.052,0.0,0.0,0.1,0.0
78.789,0.0,0.0,-0.006,0.0,3.0,0.054,-0.004,-0.036,-0.197,0.0,0.066,-0.079,-0.005,0.039,0.0,0.0,0.1,0.0
78.82,0.0,0.0,-0.003,0.0,3.0,0.056,-0.002,-0.016,0.4,0.0,0.051,-0.09,-0.006,0.026,0.0,0.0,0.1,0.0
78.832,0.0,0.0,0.043,0.0,3.0,0.056,-0.002,-0.016,0.0,0.0,0.051,-0.082,-0.004,0.052,0.0,0.0,0.1,0.0
78.932,0.0,0.0,-0.001,0.0,3.0,0.032,-0.001,-0.008,0.158,0.0,0.052,-0.078,-0.002,0.043,0.0,0.0,0.1,0.0
78.945,0.0,0.0,-0.004,0.0,3.0,0.032,-0.001,-0.008,0.0,0.0,0.03,-0.088,-0.002,0.028,0.0,0.0,0.1,0.0
79.01,0.0,0.0,0.046,0.0,3.0,0.021,-0.005,-0.054,-0.918,0.0,0.028,-0.081,-0.001,0.055,0.0,0.0,0.1,0.0
79.027,0.0,0.0,0.005,0.0,3.0,0.021,-0.005,-0.054,0.0,0.0,0.017,-0.092,-0.002,0.045,0.0,0.0,0.1,0.0
79.107,0.0,0.0,0.042,0.0,3.0,0.006,-0.001,-0.01,0.876,0.0,0.015,-0.092,-0.002,0.066,0.0,0.0,0.1,0.0
79.204,0.0,0.0,0.022,0.0,3.0,-0.012,-0.002,-0.024,-0.282,0.0,0.002,-0.094,0.001,0.069,0.0,0.0,0.1,0.0
79.302,0.0,0.0,0.027,0.0,3.0,-0.032,-0.002,-0.02,0.095,0.0,-0.016,-0.102,0.002,0.073,0.0,0.0,0.1,0.0
79.317,0.0,0.0,0.045,0.0,3.0,-0.036,-0.002,-0.017,0.06,0.0,-0.036,-0.108,0.003,0.09,0.0,0.0,0.1,0.0
79.361,0.0,0.0,0.05,0.0,3.0,-0.027,-0.003,-0.03,-0.277,0.0,-0.042,-0.104,0.007,0.111,0.0,0.0,0.1,0.0
79.435,0.0,0.0,0.014,0.0,3.0,-0.034,-0.003,-0.025,0.101,0.0,-0.034,-0.094,0.011,0.104,0.0,0.0,0.1,0.0
79.469,0.0,0.0,-0.014,0.0,3.0,-0.035,-0.004,-0.037,-0.237,0.0,-0.039,-0.095,0.014,0.074,0.0,0.0,0.1,0.0
79.507,0.0,0.0,0.015,0.0,3.0,-0.031,-0.004,-0.038,-0.025,0.0,-0.041,-0.095,0.015,0.068,0.0,0.0,0.1,0.0
79.569,0.0,0.0,0.019,0.0,3.0,-0.03,-0.002,-0.017,0.431,0.0,-0.037,-0.091,0.016,0.067,0.0,0.0,0.1,0.0
79.589,0.0,0.0,0.008,0.0,3.0,-0.036,-0.003,-0.03,-0.261,0.0,-0.036,-0.086,0.018,0.058,0.0,0.0,0.1,0.0
79.667,0.0,0.0,0.003,0.0,3.0,-0.042,-0.004,-0.04,-0.2,0.0,-0.04,-0.088,0.017,0.044,0.0,0.0,0.1,0.0
79.691,0.0,0.0,0.025,0.0,3.0,-0.033,-0.005,-0.048,-0.161,0.0,-0.047,-0.091,0.016,0.047,0.0,0.0,0.1,0.0
79.768,0.0,0.0,0.036,0.0,3.0,-0.04,-0.003,-0.028,0.393,0.0,-0.04,-0.086,0.017,0.062,0.0,0.0,0.1,0.0
79.799,0.0,0.0,0.007,0.0,3.0,-0.043,-0.002,-0.017,0.228,0.0,-0.044,-0.087,0.017,0.051,0.0,0.0,0.1,0.0
79.877,0.0,0.0,0.023,0.0,3.0,-0.041,-0.004,-0.04,-0.464,0.0,-0.047,-0.084,0.018,0.054,0.0,0.0,0.1,0.0
79.905,0.0,0.0,0.017,0.0,3.0,-0.037,-0.003,-0.032,0.17,0.0,-0.046,-0.083,0.018,0.052,0.0,0.0,0.1,0.0
80.005,0.0,0.0,0.016,0.0,3.0,-0.022,-0.004,-0.043,-0.228,0.0,-0.043,-0.079,0.018,0.051,0.0,0.0,0.1,0.0
80.065,0.0,0.0,0.008,0.0,3.0,-0.023,-0.004,-0.035,0.155,0.0,-0.029,-0.07,0.019,0.045,0.0,0.0,0.1,0.0
80.098,0.0,0.0,-0.013,0.0,3.0,-0.014,-0.003,-0.025,0.2,0.0,-0.027,-0.071,0.018,0.023,0.0,0.0,0.1,0.0
80.166,0.0,0.0,0.015,0.0,3.0,-0.012,-0.003,-0.032,-0.123,0.0,-0.019,-0.064,0.018,0.024,0.0,0.0,0.1,0.0
80.185,0.0,0.0,-0.003,0.0,3.0,-0.009,-0.004,-0.045,-0.266,0.0,-0.017,-0.064,0.016,0.012,0.0,0.0,0.1,0.0
80.261,0.0,0.0,0.011,0.0,3.0,-0.011,-0.004,-0.044,0.021,0.0,-0.014,-0.064,0.014,0.012,0.0,0.0,0.1,0.0
80.327,0.0,0.0,0.018,0.0,3.0,-0.015,-0.004,-0.038,0.109,0.0,-0.015,-0.067,0.012,0.016,0.0,0.0,0.1,0.0
80.356,0.0,0.0,0.027,0.0,3.0,-0.017,-0.005,-0.047,-0.172,0.0,-0.019,-0.07,0.01,0.027,0.0,0.0,0.1,0.0
80.408,0.0,0.0,0.029,0.0,3.0,-0.009,-0.003,-0.032,0.304,0.0,-0.021,-0.073,0.009,0.038,0.0,0.0,0.1,0.0
80.507,0.0,0.0,0.029,0.0,3.0,-0.007,-0.003,-0.026,0.109,0.0,-0.015,-0.066,0.01,0.051,0.0,0.0,0.1,0.0
80.596,0.0,0.0,-0.003,0.0,3.0,-0.002,-0.005,-0.05,-0.467,0.0,-0.011,-0.063,0.01,0.038,0.0,0.0,0.1,0.0
